survey_date,survey_name,zone_id,zone_name,tree_id,longitude,latitude,GBH,height,images_overall,images_leaves,images_flowers,images_fruits,name_th,name_en,species_id,scientific_name,local_name,type,DBH_cm,WS_kg,WB_kg,WL_kg,AGB_kg,BGB,TotalBiomass_kg,CarbonStock_kgC,Sequestration_kgCO2e,Sequestration_tCO2e
2026-03-21,นางสาวญาณิศา ทองจีน,C,C : อาคารเรียน,C034,98.35224700,7.89439200,86.4,11.5,https://drive.google.com/open?id=1Rb-JGVrutF8_JM6uNt2Fw5BYwy3UnkeK,https://drive.google.com/open?id=1bZWADqVYxGpdXWIlMMGuhstQ7qcuzLas,,,จามจุรี,Rain Tree,SP034,Samanea saman (Jacq.) Merr,ก้ามปู,ป่าเบญจพรรณ,27.49,186.76,38.72,6.70,232.18,62.69,294.86,144.51,529.88,0.53
2026-03-17,นาย เศรษฐพงศ์ บัวสวัสดิ์,C,C : อาคารเรียน,C035,98.35296400,7.89311700,146.4,8.9,https://drive.google.com/open?id=1jV2clwb67Hi1k_oSlM6V_VJTp84ucE8z,https://drive.google.com/open?id=17HyON4fyw99hZwLFaiRaxdh53GtO2j5b,,,หว้า,Java Plum,SP022,Syzygium cumini (L.) Skeels,หว้า,ป่าดิบชื้น,46.58,393.24,151.32,17.23,561.79,151.68,713.47,342.96,1257.53,1.26
2026-03-26,นายสรศักดิ์ พันธุ์กา,D,D : หอพักนักศึกษา,D001,98.35378480,7.89529782,57,6.3,https://drive.google.com/open?id=1DJaLBTB60J6hmvMWjdIayihPEb3RyAxd,https://drive.google.com/open?id=1mRPtxUB9FwRlos1VITlx1sJKl71za7cN,,https://drive.google.com/open?id=1X_NfqwsQGSKWxwKdfs2TfPi-aJeDq3Xl,อินทนิล,Queen’s Flower,SP033,Lagerstroemia speciosa,อินทนิลน้ำ,ป่าดิบชื้น,18.14,49.05,15.29,3.28,67.62,18.26,85.87,41.28,151.35,0.15
2026-03-26,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D002,98.35379780,7.89527614,68,7.2,https://drive.google.com/open?id=1aEuMgI0klE0DqQkATmzUdBbEnZIKWvki,https://drive.google.com/open?id=14P0x8dSAFb4OT2dVEO1v2HGDCHZOCLsP,https://drive.google.com/open?id=1fKDzWqHd32MOd4NO8LKDKmKumtMa4k93,https://drive.google.com/open?id=1-RFwIbz-uQbeKY4k3Kh6BfzvYO7BzEsg,อินทนิล,Queen’s Flower,SP033,Lagerstroemia speciosa,อินทนิลน้ำ,ป่าดิบชื้น,21.64,77.20,25.20,4.98,107.38,28.99,136.37,65.55,240.36,0.24
2026-03-26,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D003,98.35368969,7.89510232,54,7.4,https://drive.google.com/open?id=1JR5AdjL2mycj_RPuA30eqL3LYuwd4psz,https://drive.google.com/open?id=1E_nioLt6dVE-DTZ-4y67SVdO8wzdDwso,https://drive.google.com/open?id=1eTamdneoeiTOSiyzaip8amqi84IE2bUn,https://drive.google.com/open?id=11dqT6gbRYA0hWK3ahB5OWED3oZYggd7F,ปีบ,Indian Cork Tree,SP019,Millingtonia hortensis,กาสะลอง,ป่าเบญจพรรณ,17.18,51.52,9.38,2.06,62.96,17.00,79.96,39.19,143.69,0.14
2026-03-26,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D004,98.35383159,7.89494146,104,6.2,https://drive.google.com/open?id=1FY8xztTBHGPig9A0vHAG3iCVeGw7ECl2,https://drive.google.com/open?id=1cGKAi1tAJvnu3BtbrcHSqbSmu45A824m,https://drive.google.com/open?id=1TaGy8mEzIFwbo7MPbBTI_O2PTRwUDnNa,,หางนกยูงฝรั่ง,Royal Poinciana,SP035,Delonix regia,หางนกยูง,ป่าเบญจพรรณ,33.09,148.33,30.04,5.50,183.87,49.65,233.52,114.45,419.64,0.42
2026-03-26,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D005,98.35437472,7.89412550,80,7.4,https://drive.google.com/open?id=1GzKgRRUhbOohP_L-pfTnO3i1irIlxayH,https://drive.google.com/open?id=1YNbnz0Hvb1ioOXVC0V8o-14rjmwQIgQM,,,อินทนิล,Queen’s Flower,SP033,Lagerstroemia speciosa,อินทนิลน้ำ,ป่าดิบชื้น,25.45,107.24,36.18,6.64,150.07,40.52,190.59,91.62,335.93,0.34
2026-03-26,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D006,98.35448127,7.89422529,85,7.2,https://drive.google.com/open?id=1QsWwsOYTonJIZ8gODTDdtlCE7BSqth26,https://drive.google.com/open?id=13bKMStCGr7gY2Dm2JgUixhyMt1_u5An8,https://drive.google.com/open?id=1xLCeMi5mgrq336D64espvo_WYoq_9OgB,,อินทนิล,Queen’s Flower,SP033,Lagerstroemia speciosa,อินทนิลน้ำ,ป่าดิบชื้น,27.05,117.05,39.84,7.16,164.06,44.29,208.35,100.15,367.23,0.37
2026-03-26,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D007,98.35426472,7.89379919,86,7.4,https://drive.google.com/open?id=1zMi_8xX3p9nncmUl-Pz3mvAYVsgdar1K,https://drive.google.com/open?id=1X0OCvQHtWgkGyxo9lig4C3JR_XgtEAWT,,,มะม่วง,Mango,SP027,Mangifera indica,มะม่วง,ป่าดิบชื้น,27.36,122.73,41.98,7.45,172.16,46.48,218.64,105.10,385.37,0.39
2026-03-26,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D008,98.35445350,7.89383165,92.5,5.8,https://drive.google.com/open?id=1cv2wLAhVju_FXOCv6Uhv0Hw9wwb9HQ2p,https://drive.google.com/open?id=1Dv7BGzATvO5IjbM-utmWXgFyi1PGQ2q6,,,หูกระจง,Black Olive,SP004,Terminalia ivorensis,หูกระจง,ป่าดิบชื้น,29.43,112.02,37.96,6.90,156.88,42.36,199.24,95.77,351.17,0.35
2026-03-28,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D009,98.35418685,7.89329797,128,23.8,https://drive.google.com/open?id=1D_IT22H5zIL6DftO-vSOfLKe2VtxKoR9,https://drive.google.com/open?id=1VZD-nAmFxQRgzPWgvIg4RFPEtY50R0nR,,,สนประดิพัทธ์,Sea Pine,SP036,Casuarina equisetifolia L.,สนทะเล,ป่าเบญจพรรณ,40.73,766.04,183.19,18.35,967.57,261.25,1228.82,602.24,2208.23,2.21
2026-03-28,นายสรศักดิ์ พันธุ์กา,D,D : หอพักนักศึกษา,D010,98.35438528,7.89320925,77,9.5,https://drive.google.com/open?id=1Oi0Fh_LR6rQod-rWuGC_woZ4UusB9G80,https://drive.google.com/open?id=1I70dRnsSjzqEx1CUtaia0Xfx_1oMGy-z,,,ตีนเป็ด,Devil Tree,SP012,Alstonia scholaris,พญาสัตบรรณ,ป่าดิบชื้น,24.50,126.06,43.24,7.61,176.91,47.77,224.68,108.00,396.02,0.40
2026-03-28,นายสรศักดิ์ พันธุ์กา,D,D : หอพักนักศึกษา,D011,98.35385242,7.89326180,82,8.3,https://drive.google.com/open?id=1p6SE9lwCO_fGF10mBZmXxaQoYnXPRqaV,https://drive.google.com/open?id=1ZWh_0h9oAhinyTCtWmoUbbuFSnEIR-Nr,,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,26.09,124.99,42.83,7.56,175.38,47.35,222.73,107.06,392.57,0.39
2026-03-28,นายสรศักดิ์ พันธุ์กา,D,D : หอพักนักศึกษา,D012,98.35450526,7.89282916,50,9.2,https://drive.google.com/open?id=1UloEETuoQvuV6ZttBcJ9g53SfdheKBrA,https://drive.google.com/open?id=1Zp0JAVdJSxv2_7KLAQp11iPu2It7ZNxT,,,ตะเคียน,Iron Wood,SP020,Hopea odorata Roxb.,ตะเคียนทอง,ป่าดิบชื้น,15.91,54.68,17.23,3.63,75.55,20.40,95.94,46.12,169.11,0.17
2026-03-28,นายสรศักดิ์ พันธุ์กา,D,D : หอพักนักศึกษา,D013,98.35447268,7.89292287,110,8.7,https://drive.google.com/open?id=1_7iruGYfx3fqvl1mIfwO9ZZ5swYCH7Rm,https://drive.google.com/open?id=1wOoNTxdm1m0n976Qn6DbYw6e0wglmDRn,,,ตีนเป็ด,Devil Tree,SP012,Alstonia scholaris,พญาสัตบรรณ,ป่าดิบชื้น,35.00,225.88,82.18,11.99,320.05,86.41,406.47,195.39,716.42,0.72
2026-03-28,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D014,98.35503830,7.89229837,59,7,https://drive.google.com/open?id=11NSSWV99Y5ptFG98V9b1GGh0d7Zir_SF,https://drive.google.com/open?id=1D5JtXkA4L2uL68AbAzGh_y8dWfyBb2Mu,,,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,18.77,0.00,0.00,0.00,72.70,29.81,102.51,42.33,155.23,0.16
2026-03-28,นายหัสราวุฒิ ไชยาเผือก,D,D : หอพักนักศึกษา,D015,98.35490019,7.89247816,350,19.2,https://drive.google.com/open?id=1ZAC15fOqSzRsxF5NBiusnW7I5Uk747Gz,https://drive.google.com/open?id=1thhMM-Vja9L1N5kXIv5KGNQsRZMB3_Zx,,,จามจุรี,Rain Tree,SP034,Samanea saman (Jacq.) Merr,ก้ามปู,ป่าเบญจพรรณ,111.36,4093.43,1159.88,32.97,5286.28,1427.30,6713.58,3290.33,12064.53,12.06
2026-03-30,นางสาวภิญญาดา หอมจันทร์,D,D : หอพักนักศึกษา,D016,98.35439200,7.89262400,60,7,https://drive.google.com/open?id=1OYFHUSRBm_kKkELsd2Jipw8oDcVosS_z,https://drive.google.com/open?id=1oTE4enSqFXQWRZ0rWmWHQ3SdenhjB0eI,,,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,19.09,0.00,0.00,0.00,72.70,29.81,102.51,42.33,155.23,0.16
2026-03-30,นางสาวญาณิศา ทองจีน,D,D : หอพักนักศึกษา,D017,98.35445400,7.89282700,93,7.8,https://drive.google.com/open?id=1GRzyjiBbA90WETP_oxliFjYWhisIeI0y,https://drive.google.com/open?id=1g7QM7lV8Tvs3_-H4tXU2nRHYRgx0yfKm,,,ตะแบก,Queen’s Crape Myrtle,SP032,Lagerstroemia speciosa,ตะแบก,ป่าดิบชื้น,29.59,149.17,52.04,8.74,209.94,56.68,266.62,128.16,469.94,0.47
2026-03-30,นางสาวภิญญาดา หอมจันทร์,D,D : หอพักนักศึกษา,D018,98.35434200,7.89324900,136,11.5,https://drive.google.com/open?id=18Y-A3JNCMLarI0orvMyaAaINeirESlNp,https://drive.google.com/open?id=1MOLQDdRFqpXnNTvjYQGbcZ1oHKeqIbfV,,,สนประดิพัทธ์,Sea Pine,SP036,Casuarina equisetifolia L.,สนทะเล,ป่าเบญจพรรณ,43.27,435.28,98.30,12.91,546.49,147.55,694.04,340.15,1247.22,1.25
2026-03-30,นาย เศรษฐพงศ์ บัวสวัสดิ์,D,D : หอพักนักศึกษา,D019,98.35419800,7.89324400,93,11.6,https://drive.google.com/open?id=1HJFDP5SUllDVMSzyeL0JRdmx8zmiL4Li,https://drive.google.com/open?id=14TtoKnZKNhsvRvWAooiEou4rND8QVlft,,,ยางนา,Resin Tree,SP042,Dipterocarpus alatus Roxb.,ยางนา,ป่าดิบชื้น,29.59,215.98,78.22,11.60,305.80,82.57,388.37,186.69,684.53,0.68
2026-03-30,นาย ปรเมศวร์ นุ่มศึก,D,D : หอพักนักศึกษา,D020,98.35425400,7.89406100,57,7.4,https://drive.google.com/open?id=1viYZqvt82PgMb35rzCFBWmXmQACnUvZa,https://drive.google.com/open?id=1E6Mlj52wPPefo0Iy2geIQsBheEzEzqxU,https://drive.google.com/open?id=1Qcvp1UZBgBaoh1E6JYbdxg8Bd84fJpDl,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,18.14,56.99,18.04,3.77,78.80,21.28,100.07,48.11,176.39,0.18
2026-03-30,นางสาวภิญญาดา หอมจันทร์,D,D : หอพักนักศึกษา,D021,98.35425100,7.89330000,137,21.5,https://drive.google.com/open?id=1nYjD5CEZGeWyWFHYZorIYxKFr7i19gT1,https://drive.google.com/open?id=11vScm99vpRSvIskb7nHfSFcqCyxq8QuA,,,สนประดิพัทธ์,Sea Pine,SP036,Casuarina equisetifolia L.,สนทะเล,ป่าเบญจพรรณ,43.59,790.91,189.75,18.67,999.34,269.82,1269.16,622.01,2280.72,2.28
2026-03-30,นางสาวญาณิศา ทองจีน,D,D : หอพักนักศึกษา,D022,98.35433400,7.89264200,54,6.2,https://drive.google.com/open?id=13_pGCFOpkkXsW9o5ALgxKXKRQHNRNS41,https://drive.google.com/open?id=1deonAPL1or7Meo1XVjFS6NFPE1Eot1tH,,,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,17.18,0.00,0.00,0.00,64.94,26.62,91.56,37.81,138.65,0.14
2026-03-30,นางสาวภิญญาดา หอมจันทร์,D,D : หอพักนักศึกษา,D023,98.35419500,7.89331000,138,23,https://drive.google.com/open?id=1mQ4p_aJ60U6FAAsFN4MiZ2UzqkkmFgkE,https://drive.google.com/open?id=11DJ0NBwwjE1HMo3SgLZvbnfhYDjiogA6,,,สนประดิพัทธ์,Sea Pine,SP036,Casuarina equisetifolia L.,สนทะเล,ป่าเบญจพรรณ,43.91,853.76,206.42,19.45,1079.63,291.50,1371.13,671.99,2463.97,2.46
2026-03-30,นาย ปรเมศวร์ นุ่มศึก,D,D : หอพักนักศึกษา,D024,98.35413500,7.89341500,148,22.9,https://drive.google.com/open?id=1TujoQhf9mLDNPPqTD1wsR6YFtD4TUBSr,https://drive.google.com/open?id=1xJFU2BavleDXG51MM0qhBsLFgGiOVVDY,,,สนประดิพัทธ์,Sea Pine,SP036,Casuarina equisetifolia L.,สนทะเล,ป่าเบญจพรรณ,47.09,968.81,237.26,20.74,1226.81,331.24,1558.05,763.60,2799.86,2.80
2026-03-30,นางสาวภิญญาดา หอมจันทร์,D,D : หอพักนักศึกษา,D025,98.35425000,7.89334600,135,24.2,https://drive.google.com/open?id=1izh8C2JBKsHEuTH7k7HGSMvUbNsnfevz,https://drive.google.com/open?id=1bhVUi3cvQlqI3s9wqA-UfAHNulgrsVH6,,,สนประดิพัทธ์,Sea Pine,SP036,Casuarina equisetifolia L.,สนทะเล,ป่าเบญจพรรณ,42.95,859.27,207.89,19.52,1086.68,293.40,1380.08,676.38,2480.05,2.48
2026-03-30,นาย ปรเมศวร์ นุ่มศึก,D,D : หอพักนักศึกษา,D026,98.35412300,7.89431600,58,8.2,https://drive.google.com/open?id=1XA5NfWM0ZRCFLEVjHPm_8c_TB8ooVUXi,https://drive.google.com/open?id=1I0Vd3HSOQjtMdbOnGm8AlhiHrkIr2cjP,,,จามจุรี,Rain Tree,SP034,Samanea saman (Jacq.) Merr,ก้ามปู,ป่าเบญจพรรณ,18.45,64.78,12.06,2.57,79.41,21.44,100.86,49.43,181.24,0.18
2026-03-30,นาย เศรษฐพงศ์ บัวสวัสดิ์,D,D : หอพักนักศึกษา,D027,98.35443900,7.89295400,129,19.3,https://drive.google.com/open?id=1d_fN9JeRvmwbKiJzDDhHR_KVvC48g2uW,https://drive.google.com/open?id=1WpMA3WGKyEsntohR4wUTdUvdw5sP3RcJ,,,เต็ง,Burmese Sal,SP006,Shorea obtusa Wall. ex Blume,เต็ง,ป่าเบญจพรรณ,41.05,639.25,150.09,16.54,805.88,217.59,1023.46,501.60,1839.20,1.84
2026-03-30,นางสาวญาณิศา ทองจีน,D,D : หอพักนักศึกษา,D028,98.35430100,7.89267700,65,5.8,https://drive.google.com/open?id=1FERE3O-ooWkPdmbACXfaiOk-y4b576SN,https://drive.google.com/open?id=1QKarGPEros_VUOgPOURtfdTa44-ZtH79,,,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,20.68,0.00,0.00,0.00,60.96,25.00,85.96,35.50,130.17,0.13
2026-03-30,นางสาวภิญญาดา หอมจันทร์,D,D : หอพักนักศึกษา,D029,98.35419800,7.89324400,130,20.7,https://drive.google.com/open?id=1Gsyk22Lq6bjO5MXDrKsscWK10W_ZtteE,https://drive.google.com/open?id=1kI8-C_t38QbR1GYrCJxdwL8A2-62PVxt,,,สนประดิพัทธ์,Sea Pine,SP036,Casuarina equisetifolia L.,สนทะเล,ป่าเบญจพรรณ,41.36,692.29,163.87,17.33,873.48,235.84,1109.32,543.68,1993.49,1.99
2026-03-30,นาย ปรเมศวร์ นุ่มศึก,D,D : หอพักนักศึกษา,D030,98.35418000,7.89418200,72,9.1,https://drive.google.com/open?id=19bzD7a6MIcFuLH7IT7NuWfdtIasfAXLX,https://drive.google.com/open?id=17M82S0JxofmURebodrsqlJYKaHjeqWZG,https://drive.google.com/open?id=1LOqmnMu70dsghFKwZFBu2MK2IVpAeQLd,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,22.91,106.85,36.04,6.62,149.51,40.37,189.88,91.28,334.68,0.33
2026-03-30,นางสาวญาณิศา ทองจีน,D,D : หอพักนักศึกษา,D031,98.35446800,7.89258200,66,7.3,https://drive.google.com/open?id=1Vi4Wx6SBC-dkb6TU8SFQxnspx-NATCf6,https://drive.google.com/open?id=1zqVUO3YctN74Y-H2QkIBPQP86vKRnUBr,,,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,21.00,0.00,0.00,0.00,75.55,30.98,106.53,44.00,161.32,0.16
2026-03-30,นางสาวญาณิศา ทองจีน,D,D : หอพักนักศึกษา,D032,98.35445500,7.89258800,55,5.5,https://drive.google.com/open?id=12BTAUSLnFZ_0CbbfzaQsEiFoiPw7Kz-B,https://drive.google.com/open?id=1MCbBAIrA53yDY2N3RL7e7i2UipT8US9R,,,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,17.50,0.00,0.00,0.00,57.94,23.76,81.70,33.74,123.72,0.12
2026-03-30,นาย เศรษฐพงศ์ บัวสวัสดิ์,D,D : หอพักนักศึกษา,D033,98.35450700,7.89308800,106,9.6,https://drive.google.com/open?id=1Uwm_P8eGKwPH0CmM3ifUrqkor1fUO0uv,https://drive.google.com/open?id=1Y-PX8CYPnloY8U5ievKUuXIXceiQ9GMV,https://drive.google.com/open?id=1J0LDfHRi-0ZLdSihr--4W9YU9y9pnU63,https://drive.google.com/open?id=12zrW9U_RXmLhJvNskT1hDTB9PsSHsYQE,สาละลังกา,Cannonball Tree,SP008,Couroupita guianensis Aubl.,ลูกปืนใหญ่,ป่าดิบชื้น,33.73,231.07,84.26,12.18,327.52,88.43,415.95,199.95,733.14,0.73
2026-03-30,นาย ปรเมศวร์ นุ่มศึก,D,D : หอพักนักศึกษา,D034,98.35181700,7.89378700,82,7.1,https://drive.google.com/open?id=1SUvB8nFFKSvGgYPd8Bwnkwmd_cQA3RJj,https://drive.google.com/open?id=1vhLgigQRCl12YaPj1r1wayBCOc9GqfaX,,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,26.09,108.05,36.48,6.69,151.22,40.83,192.05,92.32,338.49,0.34
2026-03-30,นาย เศรษฐพงศ์ บัวสวัสดิ์,D,D : หอพักนักศึกษา,D035,98.35458000,7.89313100,103,9.3,https://drive.google.com/open?id=1Mj6-J-eYyayvvdXTP42berUvhT6hvQbV,https://drive.google.com/open?id=1fNTPTRb-j_g94MoHzX1L_7JbHHbrTjwR,,,ทุ้งฟ้า,Bush Clockvine,SP007,Thunbergia erecta (Benth.) T.Anderson,รางจืดฝรั่ง,ป่าดิบชื้น,32.77,212.64,76.89,11.47,301.00,81.27,382.27,183.75,673.77,0.67
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E001,98.35120630,7.89305219,149,27.3,https://drive.google.com/open?id=1g_p9EIajd3bkMfbm-NyW4fF8-QeWFI50,https://drive.google.com/open?id=11Hm7QiG_sBUpNed4su27vSMkvCgRFR0N,,,ยางนา,Resin Tree,SP042,Dipterocarpus alatus Roxb.,ยางนา,ป่าดิบชื้น,47.41,1155.79,496.05,27.86,1679.70,453.52,2133.21,1025.44,3759.93,3.76
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E002,98.35095531,7.89349742,80,13.3,https://drive.google.com/open?id=1zjLYoOa6Ce3mj_A-Zt_eA221zbAM9e_2,https://drive.google.com/open?id=1FkXRwhsC9LWEvnm-1FXLPVLhEvDQu3Mi,,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,25.45,185.28,66.07,10.35,261.70,70.66,332.36,159.77,585.81,0.59
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E003,98.35084845,7.89352483,99.8,12.1,https://drive.google.com/open?id=1TvyDnzdGd92EQEvj-kdL_pyHLvlhGtJB,https://drive.google.com/open?id=1SET9gRm1GpNNACzw0QudDqcL9anjeEmI,,,กระทิง,Alexandrian Laurel,SP001,Calophyllum inophyllum,สารภีทะเล,ป่าดิบแล้ง,31.75,289.81,87.75,7.58,385.15,103.99,489.14,235.13,862.14,0.86
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E004,98.35076785,7.89203407,105.6,14.1,https://drive.google.com/open?id=14ZoCujxsriLYtvNY2_m4C257j3FPgvtz,https://drive.google.com/open?id=143eRVQvavpXe-6uCmA1-oLIRGRwHUBNe,,,ยางนา,Resin Tree,SP042,Dipterocarpus alatus Roxb.,ยางนา,ป่าดิบชื้น,33.60,328.39,124.08,15.44,467.91,126.33,594.24,285.65,1047.39,1.05
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E005,98.35062835,7.89164520,51,8.8,https://drive.google.com/open?id=1HvuIcE-O1ppRkY8KqrMTQLznPbW_7GI4,https://drive.google.com/open?id=15OppDUuSfk3TfuTOx3NY0V4-h6GxQBoJ,,,ขี้เหล็ก,Kassod Tree,SP023,Senna siamea,ขี้เหล็ก,ป่าเบญจพรรณ,16.23,54.43,9.96,2.17,66.57,17.97,84.54,41.43,151.93,0.15
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E006,98.35058391,7.89167443,42,3.4,https://drive.google.com/open?id=192V5OdldnZLkNUVdwPFfLQvWKy52MUOw,https://drive.google.com/open?id=10dIIPQxtuHZbeYPeczsWubWVF-Fnm01i,,https://drive.google.com/open?id=1S5yEWnzkvX-I5adcJLBpOlkUXwyTkrYB,มะรุม,Drumstick Tree,SP014,Moringa oleifera,มะรุม,ป่าเบญจพรรณ,13.36,15.61,2.52,0.64,18.77,5.07,23.83,11.68,42.83,0.04
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E007,98.35081198,7.89157946,50.4,10.5,https://drive.google.com/open?id=1cl9xwYdifUyTxpQuww4FzpKjQ91PwYux,https://drive.google.com/open?id=1f23ToQN7MC3O1M4a16oIKRRDNkbaQWy7,,,ตะเคียน,Iron Wood,SP020,Hopea odorata Roxb.,ตะเคียนทอง,ป่าดิบชื้น,16.04,62.78,20.06,4.13,86.97,23.48,110.45,53.10,194.68,0.19
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E008,98.35087853,7.89141141,84.2,9.3,https://drive.google.com/open?id=1C2ubNorkL7LXYa4FVidccDb-4AbAVXQQ,https://drive.google.com/open?id=1Bm8rcBswQtNi9lixMREiC-ZIH3KbcnLU,https://drive.google.com/open?id=13GQ4ylLwDVbB93YcXyStUf-BP939f10X,,อินทนิล,Queen’s Flower,SP033,Lagerstroemia speciosa,อินทนิลน้ำ,ป่าดิบชื้น,26.79,146.01,50.83,8.59,205.42,55.46,260.89,125.41,459.83,0.46
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E009,98.35049537,7.89142561,80.2,12.8,https://drive.google.com/open?id=1-JqdVomNJR6Oe5888DCQtd1igWQdJpDY,https://drive.google.com/open?id=1vIkB-MYdfokRZs4GXQAkgJEWircSdHX3,,,จำปา,Champak,SP010,Magnolia champaca,จำปาทอง,ป่าดิบชื้น,25.52,179.61,63.85,10.11,253.57,68.46,322.03,154.80,567.60,0.57
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E010,98.35306032,7.89204869,95.3,11.4,https://drive.google.com/open?id=1BLPZEOW8lId_ZRZFETLo_BUnzqho8zCG,https://drive.google.com/open?id=1h0ZrSDmd2rh88ddU6Axj3iBKpwcx10C6,https://drive.google.com/open?id=10AapexwU7YmxYo81xlxBme2yq9pFI2Qj,,พะยอม,Shorea,SP037,Shorea roxburghii,พะยอม,ป่าเบญจพรรณ,30.32,222.41,46.93,7.75,277.10,74.82,351.91,172.47,632.40,0.63
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E011,98.35297920,7.89230360,206.6,14.6,https://drive.google.com/open?id=1jUP89KW5WsQbVjYpTMPHWtdgDi2sb99_,https://drive.google.com/open?id=18xQbX_SMxXin3sZlYu-hut3QDmnaP-BS,,,ตีนเป็ด,Devil Tree,SP012,Alstonia scholaris,พญาสัตบรรณ,ป่าดิบชื้น,65.74,1186.16,510.42,28.08,1724.66,465.66,2190.32,1052.89,3860.59,3.86
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E012,98.35328934,7.89185853,74,7.6,https://drive.google.com/open?id=1XJ0bPTe3DLqho9EJtBjIDr2ErBO4sOo1,https://drive.google.com/open?id=1Pw5RjV0BNIZBlfS_OW7Om7IsKoEKoosl,https://drive.google.com/open?id=1h2rllWleJtYCY6AoZ1WKUP3bWesIRRnV,https://drive.google.com/open?id=1xtisvTbuYzVbPJvLb3rdWBYNvDNWA8GB,มะพร้าว,Coconut,SP011,Cocos nucifera,มะพร้าว,กลุ่มปาล์ม,23.55,0.00,0.00,0.00,78.38,32.14,110.51,45.64,167.36,0.17
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E013,98.35332446,7.89179211,109,13.1,https://drive.google.com/open?id=1As8zyiukSP5xd81swx2yC8uQVLm1JYLb,https://drive.google.com/open?id=1Uk6-rMmFHapXXKASXOTtDVbzlgPv9xpj,https://drive.google.com/open?id=1xD1WVqRduU0HoHjraGq4IJKo572TFmY9,,ทุเรียน,Durian,SP015,Durio zibethinus,ทุเรียน,ป่าดิบชื้น,34.68,325.28,122.79,15.34,463.42,125.12,588.54,282.91,1037.35,1.04
